time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-09-20,47,57,43,60,35,42,40,44,35,42,43,47,52,32,45,40,45,68,59,44,44,41,48,29,45,44,50,33,38,36,43,40,38,47,44,44,55,40,45,53,46,70,55,51,46,64,41,36,41,46,50
2020-09-27,46,55,45,62,32,43,36,43,28,44,41,33,60,31,51,40,50,39,49,40,42,35,41,29,47,38,42,28,37,29,33,63,30,47,39,43,40,40,39,38,45,54,47,46,50,30,48,32,60,40,55
2020-10-04,47,56,39,65,33,45,37,57,31,45,42,33,51,32,56,47,48,45,42,41,40,38,50,30,34,45,48,39,34,50,39,50,36,44,24,46,54,44,40,51,57,74,54,47,51,64,42,37,39,48,39
2020-10-11,42,35,37,57,30,43,39,48,34,42,40,40,66,33,55,36,59,51,51,53,37,35,40,31,55,37,44,31,37,47,35,50,34,44,25,40,43,39,36,41,42,48,55,41,45,47,41,35,40,44,52
2020-10-18,50,42,42,45,31,36,37,37,16,40,41,25,56,31,48,36,49,47,46,46,35,35,45,37,61,35,40,39,35,41,32,37,32,45,37,45,46,38,42,50,43,48,43,42,51,46,44,33,52,44,42
2020-10-25,48,27,34,57,29,38,38,23,23,44,40,32,55,31,55,37,43,44,37,34,38,37,41,24,62,37,46,36,33,38,37,43,35,45,31,46,48,30,42,52,36,44,50,42,29,55,42,35,66,51,41
2020-11-01,39,36,35,54,27,38,34,31,17,38,36,40,45,27,41,32,41,31,43,18,33,34,40,22,57,33,47,27,36,31,36,36,32,36,19,39,46,37,39,25,40,44,55,44,37,35,40,29,31,44,38
2020-11-08,42,58,42,55,32,45,47,55,33,46,44,50,75,34,61,58,60,61,58,40,38,39,52,33,54,42,46,43,41,66,41,49,36,49,55,49,53,31,50,56,51,66,56,52,38,37,42,34,65,41,50
2020-11-15,49,54,44,59,35,51,39,59,27,45,42,47,74,34,65,38,54,51,45,36,40,40,45,32,53,42,49,38,33,50,37,38,35,45,47,48,45,39,47,45,42,52,58,51,41,37,40,33,57,51,47
2020-11-22,44,31,32,51,27,38,38,26,24,40,32,50,59,26,44,35,55,43,38,39,39,27,39,26,57,39,43,35,24,38,33,36,33,44,41,42,39,31,38,42,38,55,44,45,36,37,32,37,34,42,63
2020-11-29,42,49,36,50,29,41,36,34,29,42,41,34,64,28,46,39,52,49,40,39,37,38,46,32,36,40,62,33,39,35,33,48,30,44,32,43,54,30,41,32,44,46,55,41,40,42,42,32,52,45,66
2020-12-06,56,38,40,51,32,47,45,33,23,43,38,41,57,32,55,46,51,37,47,41,38,36,43,30,56,43,41,34,32,38,33,48,32,48,45,44,51,31,43,47,43,56,57,45,38,26,43,32,52,47,37
2020-12-13,53,54,36,60,30,43,39,54,24,41,38,52,61,30,48,36,55,42,53,41,38,36,47,31,52,45,62,33,44,43,35,29,32,53,41,43,44,37,43,43,42,65,52,42,45,35,35,30,45,45,41
2020-12-20,48,34,37,44,28,36,36,38,19,36,37,33,68,26,45,44,37,35,41,30,36,36,40,42,53,39,50,33,39,34,32,41,30,41,40,42,41,42,39,27,38,42,57,43,32,47,35,32,35,45,48
