time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-08-23,65,65,63,57,49,55,57,62,41,55,62,61,69,50,66,70,65,62,63,64,57,56,55,49,61,63,98,56,56,56,52,68,51,61,38,62,61,65,56,54,60,73,66,56,58,42,55,56,62,60,58
2020-08-30,64,68,55,56,50,59,52,60,45,54,61,72,64,50,64,75,57,70,60,61,55,53,53,50,56,61,73,54,55,56,50,71,51,66,39,61,65,56,54,59,61,65,60,52,52,68,53,56,50,54,48
2020-09-06,57,68,55,56,48,56,52,57,38,53,57,58,63,44,57,70,58,55,57,60,58,54,54,46,62,62,59,50,53,57,50,55,53,59,38,63,65,56,51,58,59,55,56,51,55,55,56,54,60,63,52
2020-09-13,59,60,57,62,51,54,56,50,43,60,63,63,64,50,59,67,67,65,72,61,54,53,55,47,60,55,58,62,58,60,55,62,51,61,36,63,67,59,53,64,59,72,62,56,57,83,52,58,58,62,44
2020-09-20,59,53,57,67,49,57,59,71,34,56,56,59,69,47,57,74,67,57,63,59,54,50,54,48,72,56,71,54,54,69,56,57,50,59,43,59,58,61,56,64,65,79,64,54,52,67,53,57,60,60,30
2020-09-27,50,60,54,54,45,53,57,50,33,52,56,48,55,44,55,67,63,48,58,46,54,45,54,47,53,53,43,57,45,63,50,55,52,51,31,58,55,54,53,51,59,70,57,48,52,66,50,55,55,60,36
2020-10-04,51,42,50,54,44,50,52,63,41,52,54,53,52,44,53,65,61,49,61,54,48,49,46,47,52,51,61,56,55,51,48,55,50,47,41,54,54,58,50,49,59,72,54,49,56,51,53,52,53,54,36
2020-10-11,75,77,73,72,76,75,80,80,43,77,81,77,88,71,81,88,85,68,76,70,87,82,75,71,62,73,82,90,85,79,81,77,79,81,59,82,78,73,78,89,89,85,83,80,75,66,89,84,65,72,79
2020-10-18,64,69,64,53,57,55,60,58,33,63,64,72,69,56,61,73,74,63,63,55,70,56,63,56,54,63,65,63,55,65,61,66,61,62,62,67,67,63,59,68,61,56,66,57,69,32,63,62,66,62,66
2020-10-25,58,61,59,59,49,54,57,60,34,59,58,58,64,49,61,69,65,62,71,53,56,54,53,52,51,63,84,53,57,59,54,61,54,60,55,60,61,57,58,55,57,68,56,55,57,79,54,58,67,58,56
2020-11-01,54,44,50,54,45,48,48,45,42,51,55,55,57,43,48,59,63,54,62,49,53,42,51,47,49,45,47,47,52,51,46,54,53,51,49,55,57,51,56,51,53,58,59,49,50,68,50,51,44,57,42
2020-11-08,64,51,57,57,54,58,58,68,41,60,63,57,62,49,57,75,73,63,65,58,60,53,53,53,55,62,75,62,54,52,54,66,57,56,43,62,72,62,64,68,63,57,65,56,63,65,57,59,59,58,44
2020-11-15,62,55,55,54,50,62,52,69,45,61,59,57,69,49,60,73,54,59,67,52,58,48,47,52,56,61,50,59,60,77,56,62,53,60,47,60,61,61,56,58,61,74,57,56,57,54,55,59,55,58,47
2020-11-22,58,58,63,65,50,53,61,69,33,58,59,65,68,45,62,82,69,53,65,61,59,54,57,56,42,66,65,59,54,61,58,56,52,60,45,66,61,63,63,45,63,70,63,55,57,70,50,59,68,64,42
2020-11-29,62,72,59,60,49,54,56,55,36,58,59,65,58,49,66,64,74,55,63,68,58,50,52,51,55,55,75,61,61,73,55,60,54,60,54,63,62,54,56,52,65,57,65,55,51,48,57,59,65,57,60
2020-12-06,64,75,58,56,46,51,49,55,31,54,59,63,60,44,58,70,75,57,62,61,57,47,52,52,47,55,66,58,56,61,52,63,52,56,46,62,55,48,53,52,62,81,60,56,52,71,51,53,66,55,56
2020-12-13,60,51,60,59,46,52,55,56,32,55,57,55,63,46,59,62,72,63,60,52,58,48,50,47,52,64,77,63,55,57,53,58,51,54,43,60,60,56,54,45,62,84,62,51,48,59,48,50,68,52,57
2020-12-20,67,55,61,65,48,63,63,57,32,63,66,62,69,50,65,75,82,56,72,59,58,50,56,53,53,60,61,70,56,63,57,66,53,65,45,65,79,58,63,56,65,68,70,55,54,73,53,55,62,66,50
